order_id,fecha,mes,año,trimestre,cliente_id,region,canal_venta,product_id,nombre_producto,categoria,cantidad,precio_unitario,descuento_pct,venta_neta,margen_pct
10255,2023-07-19,7,2023,T3,174,Maule,App móvil,4006,Porta Notebook,Accesorios,2,24990,0,49980,68.0
10256,2023-02-20,2,2023,T1,112,RM,App móvil,1006,"Monitor 24""",Electrónica,1,125991,10,125991,46.0
10257,2023-11-01,11,2023,T4,102,Maule,App móvil,2007,Calcetines Pack 3,Ropa,2,5990,0,11980,69.9
10257,2023-11-01,11,2023,T4,102,Maule,App móvil,1007,Webcam HD,Electrónica,1,37990,5,37990,57.9
10257,2023-11-01,11,2023,T4,102,Maule,App móvil,3002,Juego de Camas 2P,Hogar,1,29990,0,29990,63.3
10257,2023-11-01,11,2023,T4,102,Maule,App móvil,1008,Disco Duro Externo 1TB,Electrónica,1,54990,0,54990,60.0
10258,2023-11-13,11,2023,T4,76,RM,App móvil,4003,Gafas de Sol,Accesorios,1,29990,0,29990,70.0
10258,2023-11-13,11,2023,T4,76,RM,App móvil,1004,Mouse Inalámbrico,Electrónica,2,23740,5,47480,62.1
10259,2023-07-19,7,2023,T3,82,RM,App móvil,1006,"Monitor 24""",Electrónica,1,139990,0,139990,51.4
10260,2023-07-04,7,2023,T3,195,RM,Web,1008,Disco Duro Externo 1TB,Electrónica,1,54990,0,54990,60.0
10261,2023-10-13,10,2023,T4,143,RM,App móvil,1002,Cargador Rápido USB-C,Electrónica,1,15190,5,15190,60.5
10261,2023-10-13,10,2023,T4,143,RM,App móvil,1003,Parlante Portátil,Electrónica,1,53991,10,53991,53.7
10262,2023-07-17,7,2023,T3,4,RM,Web,2006,Pantalón de Buzo,Ropa,2,17991,10,35982,66.6
10263,2023-10-14,10,2023,T4,63,Valparaíso,App móvil,1006,"Monitor 24""",Electrónica,1,139990,0,139990,51.4
10263,2023-10-14,10,2023,T4,63,Valparaíso,App móvil,4006,Porta Notebook,Accesorios,1,24990,0,24990,68.0
10264,2023-02-02,2,2023,T1,43,RM,App móvil,2008,Gorra,Ropa,1,10791,10,10791,67.6
10265,2023-07-04,7,2023,T3,65,La Araucanía,App móvil,4003,Gafas de Sol,Accesorios,1,29990,0,29990,70.0
10265,2023-07-04,7,2023,T3,65,La Araucanía,App móvil,3001,Sartén Antiadherente,Hogar,1,19990,0,19990,65.0
10265,2023-07-04,7,2023,T3,65,La Araucanía,App móvil,3004,Lámpara LED Escritorio,Hogar,3,24990,0,74970,64.0
10266,2023-11-14,11,2023,T4,98,Valparaíso,Web,2002,Jeans Slim,Ropa,1,26991,10,26991,59.2
10266,2023-11-14,11,2023,T4,98,Valparaíso,Web,2003,Parka Impermeable,Ropa,1,56990,5,56990,59.6
10266,2023-11-14,11,2023,T4,98,Valparaíso,Web,2007,Calcetines Pack 3,Ropa,1,5690,5,5690,68.4
10267,2023-12-22,12,2023,T4,52,RM,App móvil,1006,"Monitor 24""",Electrónica,3,111992,20,335976,39.3
10268,2023-05-30,5,2023,T2,189,RM,App móvil,3007,Jarra Filtro Agua,Hogar,2,34990,0,69980,62.8
10268,2023-05-30,5,2023,T2,189,RM,App móvil,3006,Set Toallas x3,Hogar,1,17091,10,17091,62.0
10269,2023-07-06,7,2023,T3,30,Biobío,Web,2005,Poleron Algodón,Ropa,1,22491,10,22491,62.2
10269,2023-07-06,7,2023,T3,30,Biobío,Web,3007,Jarra Filtro Agua,Hogar,1,31491,10,31491,58.7
10269,2023-07-06,7,2023,T3,30,Biobío,Web,3007,Jarra Filtro Agua,Hogar,3,34990,0,104970,62.8
10270,2023-05-30,5,2023,T2,178,RM,Web,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10271,2023-06-05,6,2023,T2,62,Biobío,Web,1006,"Monitor 24""",Electrónica,2,125991,10,251982,46.0
10272,2023-02-07,2,2023,T1,115,Antofagasta,Web,3003,Organizador Cajones,Hogar,1,12742,15,12742,60.8
10272,2023-02-07,2,2023,T1,115,Antofagasta,Web,3005,Cojín Decorativo,Hogar,1,11990,0,11990,70.8
10272,2023-02-07,2,2023,T1,115,Antofagasta,Web,2003,Parka Impermeable,Ropa,2,59990,0,119980,61.7
10272,2023-02-07,2,2023,T1,115,Antofagasta,Web,3004,Lámpara LED Escritorio,Hogar,2,24990,0,49980,64.0
10273,2023-11-23,11,2023,T4,22,Biobío,App móvil,1007,Webcam HD,Electrónica,1,39990,0,39990,60.0
10274,2023-11-28,11,2023,T4,157,RM,App móvil,4005,Pulsera Silicona,Accesorios,1,7990,0,7990,81.2
10275,2023-06-19,6,2023,T2,111,Los Lagos,App móvil,1005,Teclado Mecánico,Electrónica,1,79990,0,79990,60.0
10276,2023-09-23,9,2023,T3,143,RM,App móvil,3006,Set Toallas x3,Hogar,1,18990,0,18990,65.8
10276,2023-09-23,9,2023,T3,143,RM,App móvil,2003,Parka Impermeable,Ropa,2,56990,5,113980,59.6
10277,2023-09-14,9,2023,T3,39,Los Lagos,Web,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10278,2023-02-13,2,2023,T1,30,Biobío,Web,4004,Reloj Digital,Accesorios,1,49990,0,49990,68.0
10278,2023-02-13,2,2023,T1,30,Biobío,Web,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10278,2023-02-13,2,2023,T1,30,Biobío,Web,2005,Poleron Algodón,Ropa,1,24990,0,24990,66.0
10279,2023-12-23,12,2023,T4,116,Los Lagos,App móvil,2004,Zapatillas Running,Ropa,1,44991,10,44991,57.8
10280,2023-01-12,1,2023,T1,88,Valparaíso,App móvil,4006,Porta Notebook,Accesorios,3,22491,10,67473,64.4
10280,2023-01-12,1,2023,T1,88,Valparaíso,App móvil,1001,Audífonos Bluetooth,Electrónica,1,42740,5,42740,57.9
10281,2023-06-19,6,2023,T2,144,Los Lagos,Web,3002,Juego de Camas 2P,Hogar,1,29990,0,29990,63.3
10282,2023-04-05,4,2023,T2,48,RM,Web,2003,Parka Impermeable,Ropa,1,56990,5,56990,59.6
10282,2023-04-05,4,2023,T2,48,RM,Web,2006,Pantalón de Buzo,Ropa,1,18990,5,18990,68.4
10283,2023-07-19,7,2023,T3,2,RM,App móvil,2003,Parka Impermeable,Ropa,2,53991,10,107982,57.4
10283,2023-07-19,7,2023,T3,2,RM,App móvil,2006,Pantalón de Buzo,Ropa,1,19990,0,19990,70.0
10284,2023-10-02,10,2023,T4,48,RM,Web,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10285,2023-09-08,9,2023,T3,136,Valparaíso,App móvil,2001,Polera Básica,Ropa,1,12990,0,12990,69.2
10285,2023-09-08,9,2023,T3,136,Valparaíso,App móvil,3004,Lámpara LED Escritorio,Hogar,1,24990,0,24990,64.0
10285,2023-09-08,9,2023,T3,136,Valparaíso,App móvil,2006,Pantalón de Buzo,Ropa,1,18990,5,18990,68.4
10285,2023-09-08,9,2023,T3,136,Valparaíso,App móvil,3002,Juego de Camas 2P,Hogar,2,25492,15,50984,56.8
10286,2023-10-30,10,2023,T4,22,Biobío,App móvil,2001,Polera Básica,Ropa,1,12990,0,12990,69.2
10286,2023-10-30,10,2023,T4,22,Biobío,App móvil,1001,Audífonos Bluetooth,Electrónica,1,44990,0,44990,60.0
10287,2023-07-18,7,2023,T3,108,RM,App móvil,3005,Cojín Decorativo,Hogar,1,11990,0,11990,70.8
10287,2023-07-18,7,2023,T3,108,RM,App móvil,2001,Polera Básica,Ropa,1,11042,15,11042,63.8
10288,2023-03-30,3,2023,T1,143,RM,App móvil,2008,Gorra,Ropa,1,11990,0,11990,70.8
10289,2023-08-19,8,2023,T3,159,RM,Web,2008,Gorra,Ropa,3,11990,0,35970,70.8
10290,2023-04-10,4,2023,T2,99,O'Higgins,Web,3006,Set Toallas x3,Hogar,1,18990,0,18990,65.8
10290,2023-04-10,4,2023,T2,99,O'Higgins,Web,4005,Pulsera Silicona,Accesorios,2,7990,0,15980,81.2
10290,2023-04-10,4,2023,T2,99,O'Higgins,Web,3003,Organizador Cajones,Hogar,1,14990,0,14990,66.6
10290,2023-04-10,4,2023,T2,99,O'Higgins,Web,2003,Parka Impermeable,Ropa,2,59990,0,119980,61.7
10291,2023-05-21,5,2023,T2,58,Maule,App móvil,1005,Teclado Mecánico,Electrónica,1,71991,10,71991,55.5
10291,2023-05-21,5,2023,T2,58,Maule,App móvil,4008,Lentes de Lectura,Accesorios,2,12990,0,25980,73.1
10292,2023-02-27,2,2023,T1,147,Valparaíso,Web,4002,Billetera Cuero,Accesorios,1,15992,20,15992,62.5
10293,2023-10-05,10,2023,T4,194,Antofagasta,Web,4001,Mochila Urban,Accesorios,1,39990,0,39990,65.0
10294,2023-08-06,8,2023,T3,27,RM,Web,4006,Porta Notebook,Accesorios,1,21242,15,21242,62.3
10294,2023-08-06,8,2023,T3,27,RM,Web,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10295,2023-02-14,2,2023,T1,113,Valparaíso,Web,1001,Audífonos Bluetooth,Electrónica,1,40491,10,40491,55.5
10295,2023-02-14,2,2023,T1,113,Valparaíso,Web,4003,Gafas de Sol,Accesorios,1,25492,15,25492,64.7
10295,2023-02-14,2,2023,T1,113,Valparaíso,Web,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10296,2023-11-12,11,2023,T4,36,Valparaíso,Web,1004,Mouse Inalámbrico,Electrónica,1,24990,0,24990,64.0
10296,2023-11-12,11,2023,T4,36,Valparaíso,Web,1005,Teclado Mecánico,Electrónica,1,79990,0,79990,60.0
10297,2023-12-27,12,2023,T4,75,Biobío,Web,1002,Cargador Rápido USB-C,Electrónica,3,15990,0,47970,62.5
10298,2023-12-14,12,2023,T4,25,Coquimbo,App móvil,4001,Mochila Urban,Accesorios,2,33992,15,67984,58.8
10299,2023-05-22,5,2023,T2,168,Biobío,App móvil,1008,Disco Duro Externo 1TB,Electrónica,1,49491,10,49491,55.5
10300,2023-05-07,5,2023,T2,195,RM,Web,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10300,2023-05-07,5,2023,T2,195,RM,Web,3006,Set Toallas x3,Hogar,1,18990,0,18990,65.8
10300,2023-05-07,5,2023,T2,195,RM,Web,1002,Cargador Rápido USB-C,Electrónica,1,13592,15,13592,55.9
10301,2023-02-17,2,2023,T1,104,Valparaíso,Web,2005,Poleron Algodón,Ropa,3,24990,0,74970,66.0
10301,2023-02-17,2,2023,T1,104,Valparaíso,Web,4008,Lentes de Lectura,Accesorios,3,12990,0,38970,73.1
10302,2023-01-02,1,2023,T1,199,O'Higgins,Web,1008,Disco Duro Externo 1TB,Electrónica,1,52240,5,52240,57.9
10302,2023-01-02,1,2023,T1,199,O'Higgins,Web,4005,Pulsera Silicona,Accesorios,2,7191,10,14382,79.1
10302,2023-01-02,1,2023,T1,199,O'Higgins,Web,3006,Set Toallas x3,Hogar,1,15192,20,15192,57.2
10303,2023-04-19,4,2023,T2,127,RM,App móvil,2003,Parka Impermeable,Ropa,1,56990,5,56990,59.6
10304,2023-10-17,10,2023,T4,125,RM,App móvil,4003,Gafas de Sol,Accesorios,1,29990,0,29990,70.0
10304,2023-10-17,10,2023,T4,125,RM,App móvil,4005,Pulsera Silicona,Accesorios,2,7990,0,15980,81.2
10305,2023-03-05,3,2023,T1,41,Biobío,Web,1001,Audífonos Bluetooth,Electrónica,3,44990,0,134970,60.0
10306,2023-12-19,12,2023,T4,34,O'Higgins,Web,2006,Pantalón de Buzo,Ropa,1,19990,0,19990,70.0
10306,2023-12-19,12,2023,T4,34,O'Higgins,Web,1003,Parlante Portátil,Electrónica,1,56990,5,56990,56.1
10306,2023-12-19,12,2023,T4,34,O'Higgins,Web,1001,Audífonos Bluetooth,Electrónica,1,44990,0,44990,60.0
10307,2023-11-17,11,2023,T4,79,RM,App móvil,4006,Porta Notebook,Accesorios,1,24990,0,24990,68.0
10307,2023-11-17,11,2023,T4,79,RM,App móvil,1008,Disco Duro Externo 1TB,Electrónica,1,54990,0,54990,60.0
10308,2023-02-09,2,2023,T1,34,O'Higgins,Web,3004,Lámpara LED Escritorio,Hogar,1,24990,0,24990,64.0
10308,2023-02-09,2,2023,T1,34,O'Higgins,Web,4001,Mochila Urban,Accesorios,1,39990,0,39990,65.0
10309,2023-08-05,8,2023,T3,178,RM,Web,1001,Audífonos Bluetooth,Electrónica,1,44990,0,44990,60.0
10310,2023-02-22,2,2023,T1,27,RM,Web,2003,Parka Impermeable,Ropa,1,53991,10,53991,57.4
10311,2023-03-10,3,2023,T1,165,Los Lagos,Web,1003,Parlante Portátil,Electrónica,1,56990,5,56990,56.1
10311,2023-03-10,3,2023,T1,165,Los Lagos,Web,1007,Webcam HD,Electrónica,1,35991,10,35991,55.5
10311,2023-03-10,3,2023,T1,165,Los Lagos,Web,3008,Alfombra 120x80,Hogar,1,44990,0,44990,60.0
10311,2023-03-10,3,2023,T1,165,Los Lagos,Web,3001,Sartén Antiadherente,Hogar,1,18990,5,18990,63.1
10312,2023-04-22,4,2023,T2,23,RM,Web,1008,Disco Duro Externo 1TB,Electrónica,1,54990,0,54990,60.0
10312,2023-04-22,4,2023,T2,23,RM,Web,4003,Gafas de Sol,Accesorios,3,29990,0,89970,70.0
10312,2023-04-22,4,2023,T2,23,RM,Web,1007,Webcam HD,Electrónica,1,39990,0,39990,60.0
10313,2023-02-13,2,2023,T1,64,Biobío,App móvil,3007,Jarra Filtro Agua,Hogar,1,31491,10,31491,58.7
10313,2023-02-13,2,2023,T1,64,Biobío,App móvil,4003,Gafas de Sol,Accesorios,1,26991,10,26991,66.7
10314,2023-12-04,12,2023,T4,78,Valparaíso,App móvil,3006,Set Toallas x3,Hogar,1,17091,10,17091,62.0
10315,2023-06-01,6,2023,T2,166,RM,Web,2006,Pantalón de Buzo,Ropa,1,19990,0,19990,70.0
10316,2023-09-13,9,2023,T3,164,Antofagasta,Web,3005,Cojín Decorativo,Hogar,3,10192,15,30576,65.7
10316,2023-09-13,9,2023,T3,164,Antofagasta,Web,1005,Teclado Mecánico,Electrónica,1,67992,15,67992,52.9
10317,2023-10-19,10,2023,T4,108,RM,App móvil,4004,Reloj Digital,Accesorios,1,49990,0,49990,68.0
10318,2023-02-07,2,2023,T1,5,Maule,Web,1007,Webcam HD,Electrónica,1,33992,15,33992,52.9
10318,2023-02-07,2,2023,T1,5,Maule,Web,2005,Poleron Algodón,Ropa,3,24990,0,74970,66.0
10319,2023-05-27,5,2023,T2,161,RM,Web,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10319,2023-05-27,5,2023,T2,161,RM,Web,2002,Jeans Slim,Ropa,1,29990,0,29990,63.3
10320,2023-03-20,3,2023,T1,72,Coquimbo,App móvil,1001,Audífonos Bluetooth,Electrónica,1,44990,0,44990,60.0
10321,2023-03-21,3,2023,T1,138,Maule,App móvil,3001,Sartén Antiadherente,Hogar,1,17991,10,17991,61.1
10322,2023-12-15,12,2023,T4,165,Los Lagos,Web,4004,Reloj Digital,Accesorios,1,39992,20,39992,60.0
10323,2023-05-03,5,2023,T2,15,Biobío,Web,3005,Cojín Decorativo,Hogar,1,11390,5,11390,69.3
10324,2023-01-29,1,2023,T1,80,RM,App móvil,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10324,2023-01-29,1,2023,T1,80,RM,App móvil,4007,Paraguas Compacto,Accesorios,1,14990,0,14990,70.0
10325,2023-09-12,9,2023,T3,89,RM,Web,4003,Gafas de Sol,Accesorios,1,29990,0,29990,70.0
10325,2023-09-12,9,2023,T3,89,RM,Web,2002,Jeans Slim,Ropa,2,29990,0,59980,63.3
10326,2023-03-02,3,2023,T1,198,RM,App móvil,2008,Gorra,Ropa,1,11990,0,11990,70.8
10326,2023-03-02,3,2023,T1,198,RM,App móvil,2008,Gorra,Ropa,3,11390,5,34170,69.3
10326,2023-03-02,3,2023,T1,198,RM,App móvil,2007,Calcetines Pack 3,Ropa,1,5990,0,5990,69.9
10327,2023-01-29,1,2023,T1,128,Antofagasta,Web,1003,Parlante Portátil,Electrónica,1,59990,0,59990,58.3
10327,2023-01-29,1,2023,T1,128,Antofagasta,Web,2001,Polera Básica,Ropa,1,11691,10,11691,65.8
10327,2023-01-29,1,2023,T1,128,Antofagasta,Web,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10328,2023-01-23,1,2023,T1,4,RM,Web,3004,Lámpara LED Escritorio,Hogar,1,21242,15,21242,57.6
10329,2023-04-02,4,2023,T2,10,RM,App móvil,4004,Reloj Digital,Accesorios,1,49990,0,49990,68.0
10329,2023-04-02,4,2023,T2,10,RM,App móvil,4007,Paraguas Compacto,Accesorios,1,12742,15,12742,64.7
10330,2023-06-13,6,2023,T2,70,RM,App móvil,3002,Juego de Camas 2P,Hogar,1,25492,15,25492,56.8
10330,2023-06-13,6,2023,T2,70,RM,App móvil,2006,Pantalón de Buzo,Ropa,1,17991,10,17991,66.6
10330,2023-06-13,6,2023,T2,70,RM,App móvil,1003,Parlante Portátil,Electrónica,3,47992,20,143976,47.9
10331,2023-02-05,2,2023,T1,120,RM,Web,4001,Mochila Urban,Accesorios,1,39990,0,39990,65.0
10331,2023-02-05,2,2023,T1,120,RM,Web,2007,Calcetines Pack 3,Ropa,1,5990,0,5990,69.9
10331,2023-02-05,2,2023,T1,120,RM,Web,2008,Gorra,Ropa,2,10791,10,21582,67.6
10332,2023-05-05,5,2023,T2,119,Biobío,App móvil,3002,Juego de Camas 2P,Hogar,3,26991,10,80973,59.2
10333,2023-10-07,10,2023,T4,195,RM,Web,1003,Parlante Portátil,Electrónica,3,59990,0,179970,58.3
10333,2023-10-07,10,2023,T4,195,RM,Web,1007,Webcam HD,Electrónica,1,37990,5,37990,57.9
10334,2023-12-22,12,2023,T4,3,RM,App móvil,1002,Cargador Rápido USB-C,Electrónica,2,14391,10,28782,58.3
10334,2023-12-22,12,2023,T4,3,RM,App móvil,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10334,2023-12-22,12,2023,T4,3,RM,App móvil,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10334,2023-12-22,12,2023,T4,3,RM,App móvil,2002,Jeans Slim,Ropa,1,23992,20,23992,54.2
10335,2023-12-31,12,2023,T4,72,Coquimbo,App móvil,1006,"Monitor 24""",Electrónica,2,139990,0,279980,51.4
10336,2023-12-25,12,2023,T4,96,RM,Web,4006,Porta Notebook,Accesorios,1,24990,0,24990,68.0
10337,2023-03-10,3,2023,T1,164,Antofagasta,Web,1005,Teclado Mecánico,Electrónica,1,75990,5,75990,57.9
10337,2023-03-10,3,2023,T1,164,Antofagasta,Web,3007,Jarra Filtro Agua,Hogar,1,34990,0,34990,62.8
10337,2023-03-10,3,2023,T1,164,Antofagasta,Web,3006,Set Toallas x3,Hogar,2,16142,15,32284,59.7
10338,2023-07-21,7,2023,T3,180,Valparaíso,App móvil,2007,Calcetines Pack 3,Ropa,1,5990,0,5990,69.9
10338,2023-07-21,7,2023,T3,180,Valparaíso,App móvil,2006,Pantalón de Buzo,Ropa,1,17991,10,17991,66.6
10338,2023-07-21,7,2023,T3,180,Valparaíso,App móvil,3008,Alfombra 120x80,Hogar,1,44990,0,44990,60.0
10339,2023-03-26,3,2023,T1,116,Los Lagos,App móvil,2001,Polera Básica,Ropa,1,12990,0,12990,69.2
10340,2023-04-17,4,2023,T2,116,Los Lagos,App móvil,2008,Gorra,Ropa,2,11990,0,23980,70.8
10341,2023-12-18,12,2023,T4,78,Valparaíso,App móvil,4002,Billetera Cuero,Accesorios,1,16992,15,16992,64.7
10341,2023-12-18,12,2023,T4,78,Valparaíso,App móvil,3002,Juego de Camas 2P,Hogar,1,26991,10,26991,59.2
10341,2023-12-18,12,2023,T4,78,Valparaíso,App móvil,1002,Cargador Rápido USB-C,Electrónica,3,15990,0,47970,62.5
10342,2023-01-26,1,2023,T1,174,Maule,App móvil,1003,Parlante Portátil,Electrónica,1,59990,0,59990,58.3
10343,2023-08-20,8,2023,T3,143,RM,App móvil,2008,Gorra,Ropa,1,10791,10,10791,67.6
10343,2023-08-20,8,2023,T3,143,RM,App móvil,1001,Audífonos Bluetooth,Electrónica,1,44990,0,44990,60.0
10344,2023-04-24,4,2023,T2,34,O'Higgins,Web,2003,Parka Impermeable,Ropa,1,56990,5,56990,59.6
10345,2023-11-27,11,2023,T4,22,Biobío,App móvil,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10345,2023-11-27,11,2023,T4,22,Biobío,App móvil,1005,Teclado Mecánico,Electrónica,2,79990,0,159980,60.0
10346,2023-03-07,3,2023,T1,24,RM,Web,2004,Zapatillas Running,Ropa,3,49990,0,149970,62.0
10346,2023-03-07,3,2023,T1,24,RM,Web,1006,"Monitor 24""",Electrónica,3,139990,0,419970,51.4
10346,2023-03-07,3,2023,T1,24,RM,Web,1004,Mouse Inalámbrico,Electrónica,2,24990,0,49980,64.0
10347,2023-07-15,7,2023,T3,175,La Araucanía,App móvil,2003,Parka Impermeable,Ropa,1,59990,0,59990,61.7
10348,2023-05-24,5,2023,T2,115,Antofagasta,Web,1004,Mouse Inalámbrico,Electrónica,1,23740,5,23740,62.1
10348,2023-05-24,5,2023,T2,115,Antofagasta,Web,3005,Cojín Decorativo,Hogar,1,10192,15,10192,65.7
10348,2023-05-24,5,2023,T2,115,Antofagasta,Web,3003,Organizador Cajones,Hogar,1,14990,0,14990,66.6
10349,2023-07-16,7,2023,T3,36,Valparaíso,Web,4003,Gafas de Sol,Accesorios,2,29990,0,59980,70.0
10350,2023-11-19,11,2023,T4,140,RM,App móvil,2008,Gorra,Ropa,1,11990,0,11990,70.8
10350,2023-11-19,11,2023,T4,140,RM,App móvil,4003,Gafas de Sol,Accesorios,1,25492,15,25492,64.7
10351,2023-09-15,9,2023,T3,83,Valparaíso,Web,1001,Audífonos Bluetooth,Electrónica,1,42740,5,42740,57.9
10352,2023-01-16,1,2023,T1,200,La Araucanía,App móvil,3004,Lámpara LED Escritorio,Hogar,1,22491,10,22491,60.0
10353,2023-04-30,4,2023,T2,41,Biobío,Web,4001,Mochila Urban,Accesorios,1,39990,0,39990,65.0
10354,2023-01-29,1,2023,T1,196,Los Lagos,App móvil,2001,Polera Básica,Ropa,3,10392,20,31176,61.5
10354,2023-01-29,1,2023,T1,196,Los Lagos,App móvil,3006,Set Toallas x3,Hogar,1,18990,0,18990,65.8
10354,2023-01-29,1,2023,T1,196,Los Lagos,App móvil,2006,Pantalón de Buzo,Ropa,1,17991,10,17991,66.6
10354,2023-01-29,1,2023,T1,196,Los Lagos,App móvil,2004,Zapatillas Running,Ropa,1,47490,5,47490,60.0
10355,2023-12-27,12,2023,T4,180,Valparaíso,App móvil,3006,Set Toallas x3,Hogar,1,18040,5,18040,64.0
10356,2023-04-07,4,2023,T2,127,RM,App móvil,1004,Mouse Inalámbrico,Electrónica,1,24990,0,24990,64.0
10356,2023-04-07,4,2023,T2,127,RM,App móvil,3007,Jarra Filtro Agua,Hogar,1,34990,0,34990,62.8
10357,2023-09-02,9,2023,T3,1,Biobío,Web,3005,Cojín Decorativo,Hogar,1,11990,0,11990,70.8
10358,2023-04-01,4,2023,T2,83,Valparaíso,Web,1008,Disco Duro Externo 1TB,Electrónica,1,46742,15,46742,52.9
10359,2023-02-26,2,2023,T1,135,RM,App móvil,1003,Parlante Portátil,Electrónica,3,59990,0,179970,58.3
10359,2023-02-26,2,2023,T1,135,RM,App móvil,2007,Calcetines Pack 3,Ropa,1,5990,0,5990,69.9
10359,2023-02-26,2,2023,T1,135,RM,App móvil,4002,Billetera Cuero,Accesorios,1,19990,0,19990,70.0
10360,2023-08-12,8,2023,T3,164,Antofagasta,Web,4001,Mochila Urban,Accesorios,3,37990,5,113970,63.1
10360,2023-08-12,8,2023,T3,164,Antofagasta,Web,2005,Poleron Algodón,Ropa,3,22491,10,67473,62.2
10360,2023-08-12,8,2023,T3,164,Antofagasta,Web,2003,Parka Impermeable,Ropa,1,56990,5,56990,59.6
10360,2023-08-12,8,2023,T3,164,Antofagasta,Web,4005,Pulsera Silicona,Accesorios,1,7990,0,7990,81.2
10361,2023-12-19,12,2023,T4,76,RM,App móvil,4003,Gafas de Sol,Accesorios,1,26991,10,26991,66.7
10362,2023-10-21,10,2023,T4,101,RM,Web,4006,Porta Notebook,Accesorios,1,24990,0,24990,68.0
10362,2023-10-21,10,2023,T4,101,RM,Web,3006,Set Toallas x3,Hogar,2,18040,5,36080,64.0
10362,2023-10-21,10,2023,T4,101,RM,Web,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10363,2023-09-12,9,2023,T3,37,La Araucanía,Web,1008,Disco Duro Externo 1TB,Electrónica,1,43992,20,43992,50.0
10364,2023-03-27,3,2023,T1,163,RM,App móvil,1003,Parlante Portátil,Electrónica,1,50992,15,50992,51.0
10364,2023-03-27,3,2023,T1,163,RM,App móvil,4006,Porta Notebook,Accesorios,1,24990,0,24990,68.0
10364,2023-03-27,3,2023,T1,163,RM,App móvil,4007,Paraguas Compacto,Accesorios,1,14990,0,14990,70.0
10365,2023-05-12,5,2023,T2,28,RM,Web,1002,Cargador Rápido USB-C,Electrónica,1,15990,0,15990,62.5
10365,2023-05-12,5,2023,T2,28,RM,Web,2004,Zapatillas Running,Ropa,1,49990,0,49990,62.0
10366,2023-07-13,7,2023,T3,90,RM,Web,1008,Disco Duro Externo 1TB,Electrónica,2,52240,5,104480,57.9
10366,2023-07-13,7,2023,T3,90,RM,Web,3003,Organizador Cajones,Hogar,2,14990,0,29980,66.6
10367,2023-08-20,8,2023,T3,19,La Araucanía,App móvil,1003,Parlante Portátil,Electrónica,1,59990,0,59990,58.3
10367,2023-08-20,8,2023,T3,19,La Araucanía,App móvil,2006,Pantalón de Buzo,Ropa,1,19990,0,19990,70.0
10368,2023-07-12,7,2023,T3,42,RM,App móvil,3001,Sartén Antiadherente,Hogar,1,15992,20,15992,56.2
10368,2023-07-12,7,2023,T3,42,RM,App móvil,1008,Disco Duro Externo 1TB,Electrónica,2,49491,10,98982,55.5
10369,2023-08-09,8,2023,T3,168,Biobío,App móvil,3005,Cojín Decorativo,Hogar,1,11990,0,11990,70.8
10370,2023-04-16,4,2023,T2,49,Biobío,App móvil,3008,Alfombra 120x80,Hogar,2,40491,10,80982,55.5
10371,2023-05-16,5,2023,T2,170,RM,Web,2004,Zapatillas Running,Ropa,1,49990,0,49990,62.0
10372,2023-10-09,10,2023,T4,126,RM,App móvil,2002,Jeans Slim,Ropa,1,29990,0,29990,63.3
10373,2023-12-05,12,2023,T4,161,RM,Web,1005,Teclado Mecánico,Electrónica,1,79990,0,79990,60.0
10373,2023-12-05,12,2023,T4,161,RM,Web,1004,Mouse Inalámbrico,Electrónica,1,24990,0,24990,64.0
10374,2023-03-01,3,2023,T1,79,RM,App móvil,3003,Organizador Cajones,Hogar,2,14990,0,29980,66.6
10374,2023-03-01,3,2023,T1,79,RM,App móvil,3005,Cojín Decorativo,Hogar,1,11990,0,11990,70.8
10375,2023-07-09,7,2023,T3,98,Valparaíso,Web,3001,Sartén Antiadherente,Hogar,1,19990,0,19990,65.0
10376,2023-05-15,5,2023,T2,58,Maule,App móvil,3002,Juego de Camas 2P,Hogar,2,28490,5,56980,61.4
10376,2023-05-15,5,2023,T2,58,Maule,App móvil,1008,Disco Duro Externo 1TB,Electrónica,1,54990,0,54990,60.0
10376,2023-05-15,5,2023,T2,58,Maule,App móvil,1003,Parlante Portátil,Electrónica,1,47992,20,47992,47.9
10377,2023-10-29,10,2023,T4,59,RM,App móvil,2005,Poleron Algodón,Ropa,1,24990,0,24990,66.0
10377,2023-10-29,10,2023,T4,59,RM,App móvil,3008,Alfombra 120x80,Hogar,2,44990,0,89980,60.0
